Date,Line_No,Responsible_Department,Problem_Name,M/C_ID,Problem_Start_Time,Problem_End_Time,Total_Downtime (Min)
19-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,5TOL 0164,7:09,7:14,5
19-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,5TOL 0198,7:26,7:29,3
19-Jun-2022,Line 19, Needle Breakage, Needle Breakage,SNLS 0002,7:56,8:07,11
19-Jun-2022,Line 19,Maintenance,Uneven Tension,SNLS 0002,9:38,9:42,4
19-Jun-2022,Line 19, Needle Breakage, Needle Breakage,DNCS 0007,9:42,9:51,9
19-Jun-2022,Line 19, Needle Breakage, Needle Breakage,SNLS 2346,9:53,10:01,8
19-Jun-2022,Line 19, Needle Breakage, Needle Breakage,SNLS 2176,10:45,10:53,8
19-Jun-2022,Line 19, Needle Breakage, Needle Breakage,SNLS 2301,10:54,11:03,9
19-Jun-2022,Line 19,Maintenance,Mechine mottor,DNCS 0029,1:07,1:16,9
19-Jun-2022,Line 19, Needle Breakage, Needle Breakage,DNCS 0085,1:38,1:47,9
19-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,5TOL 0318,3:52,3:56,4
19-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,,7:00,7:07,7
19-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0265,7:26,7:30,4
19-Jun-2022,Line 21, Needle Breakage, Needle Breakage,5TOL-0265,7:58,8:13,15
19-Jun-2022,Line 21,Maintenance,Vaccum Issue,4TOL-0276,7:57,8:09,12
19-Jun-2022,Line 21,Production,Back Dart Mistake,5TOL-0244,8:20,8:36,16
19-Jun-2022,Line 21,Production,Back Dart Mistake,5TOL-0287,8:25,8:36,11
19-Jun-2022,Line 21,Production,Back Dart Mistake,5TOL-0238,8:26,8:38,12
19-Jun-2022,Line 21,Production,Back Dart Mistake,5TOL-0265,8:28,8:40,12
19-Jun-2022,Line 21,Production,Back Dart Mistake,SNLS-1952,8:20,8:30,10
19-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0238,8:46,8:55,9
19-Jun-2022,Line 21,Lean,Excess WIP,5TOL-0244,9:06,9:16,10
19-Jun-2022,Line 21,Maintenance,M/C problem,SNLS- 2342,9:18,9:22,4
19-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0244,9:49,9:53,4
19-Jun-2022,Line 21, Needle Breakage, Needle Breakage,DNCS-0012,10:02,10:11,9
19-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,DNCS-0073,11:46,11:52,6
19-Jun-2022,Line 21,Cutting,Input Shortage,5TOL-0244,11:55,12:05,10
19-Jun-2022,Line 21,Cutting,Input Shortage,5TOL-0287,11:55,12:05,10
19-Jun-2022,Line 21,Maintenance,Skip Stitch,DNCS-0012,12:22,12:28,6
19-Jun-2022,Line 21,Maintenance,looper,5TOL-0238,12:36,12:44,8
19-Jun-2022,Line 21,Maintenance,Feet Dog,5TOL-0244,1:05,1:13,8
19-Jun-2022,Line 21,Cutting,Input Shortage,SNLS-1952,1:02,1:12,10
19-Jun-2022,Line 21,Cutting,Input Shortage,SNLS-2159,1:03,1:15,12
19-Jun-2022,Line 21,Cutting,Input Shortage,SNLS-2150,1:02,1:15,13
19-Jun-2022,Line 21,Maintenance,Paddel connection rod,DNCS-0073,1:40,2:02,22
19-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0205,2:40,2:46,6
19-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0244,3:23,3:28,5
19-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,DNCS-0012,3:36,3:40,4
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-DNCS-0058,7:25,7:28,3
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0063,7:40,7:42,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0045,7:55,7:58,3
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0045,8:02,8:04,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0061,8:04,8:08,4
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0045,8:24,8:26,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-FLCB-0014,9:05,9:07,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0673,9:26,9:28,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0321,10:10,10:12,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,MF-7723,10:30,10:32,2
20-Jun-2022,Line 17, Needle Breakage, Needle Breakage,FCI-FLCB-0011,9:43,9:50,7
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0063,10:58,11:00,2
20-Jun-2022,Line 17,Maintenance,Uneven Tension,MF-7723,11:20,11:25,5
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0291,11:23,11:25,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TNB-0001,11:30,11:32,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0319,11:45,11:47,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-DNCS-0020,11:54,12:01,7
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0082,13:34,13:36,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0045,13:40,13:42,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-FLCB-0011,14:27,14:30,3
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0061,14:29,14:31,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0074,14:34,14:36,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0673,14:38,14:40,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-FLCB-0014,14:40,14:42,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FQ-356-030-440,14:55,14:57,2
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0194,15:05,15:08,3
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-FLCB-0011,15:25,15:30,5
20-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-DNCS-0020,15:45,15:50,5
20-Jun-2022,Line 18,Maintenance,Uneven Tension,4TOL-0265,7:25,7:34,9
20-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,FLFB-0043,7:27,7:29,2
20-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0053,8:01,8:03,2
20-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,4TOL-0264,8:03,8:04,1
20-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,4TOL-0260,10:13,10:15,2
20-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,FLFB-0006,10:59,11:03,4
20-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,4TOL-0239,11:58,12:00,2
20-Jun-2022,Line 18, Needle Breakage, Needle Breakage,4TOL-0264,12:53,13:11,18
20-Jun-2022,Line 18, Needle Breakage, Needle Breakage,4TOL-0068,2:15,2:24,9
20-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,4TOL-0068,3:42,3:45,3
20-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0008,4:16,4:18,2
20-Jun-2022,Line 19, Needle Breakage, Needle Breakage,SBLS 0042,8:11,8:19,8
20-Jun-2022,Line 19, Needle Breakage, Needle Breakage,TOL 0198,8:23,8:32,9
20-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,5TOL 0318,8:56,9:00,4
20-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,5TOL 0237,9:29,9:33,4
20-Jun-2022,Line 19,Maintenance,Mechine speed problem,DNCS 0068,10:06,10:19,13
20-Jun-2022,Line 19,Maintenance,Mechine speed problem,DNCS 0068,10:31,10:42,11
20-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,4TOL 0262,12:34,12:44,10
20-Jun-2022,Line 19, Needle Breakage, Needle Breakage,DNCS 0025,2:41,2:50,9
20-Jun-2022,Line 19, Needle Breakage, Needle Breakage,SBLS 0042,3:01,3:09,8
20-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,DNCS 0029,3:11,3:20,9
20-Jun-2022,Line 19,Production,Thread Finish & Re-threading,TOL 0164,3:24,3:27,3
20-Jun-2022,Line 19,Production,Colour change,SNLS 2606,7:55,8:21,26
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0166,7:11,7:14,3
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0214,7:36,7:40,4
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0299,7:40,7:45,5
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0254,7:40,7:42,2
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0254,8:48,8:52,4
20-Jun-2022,Line 21, Needle Breakage, Needle Breakage,5TOL 0166,8:55,9:01,6
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0214,10:26,10:31,5
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0299,10:46,10:49,3
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0254,11:48,11:53,5
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0214,11:55,12:02,7
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0214,11:53,11:57,4
20-Jun-2022,Line 21,Maintenance,Uneven Tension,SNLS 2160,12:48,12:52,4
20-Jun-2022,Line 21, Needle Breakage, Needle Breakage,5TOL 0214,1:22,1:31,9
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0254,1:32,1:37,5
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0254,1:34,1:38,4
20-Jun-2022,Line 21,Store,Care Level short,,1:56,2:02,6
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0214,2:02,2:04,2
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0214,2:45,2:47,2
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0214,2:02,2:04,2
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0214,2:45,2:47,2
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0299,2:48,2:51,3
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0246,2:58,3:01,3
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0166,3:05,3:11,6
20-Jun-2022,Line 21,Maintenance,No stitch,SNLS 2171,3:35,3:40,5
20-Jun-2022,Line 21,Production,Thread Finish & Re-threading,5TOL 0299,5:16,5:19,3
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL 0166,5:20,5:24,4
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0265,7:34,7:39,5
20-Jun-2022,Line 21,Cutting,Input Shortage,SNLS-1952,10:28,10:46,18
20-Jun-2022,Line 21,Cutting,Input Shortage,SNLS -2159,10:30,10:45,15
20-Jun-2022,Line 21,Cutting,Input Shortage,SNLS-2150,10:30,10:45,15
20-Jun-2022,Line 21,Maintenance,Thread in looper,5TOL-0238,10:47,10:55,8
20-Jun-2022,Line 21, Needle Breakage, Needle Breakage,SNLS-2159,11:46,11:57,11
20-Jun-2022,Line 21,Maintenance,Thread in looper,5TOL-0238,12:08,12:15,7
20-Jun-2022,Line 21,Maintenance,Pressure feet,5TOL-0205,12:12,12:34,22
20-Jun-2022,Line 21, Needle Breakage, Needle Breakage,SNLS-2159,12:04,12:10,6
20-Jun-2022,Line 21, Needle Breakage, Needle Breakage,SNLS-2159,12:14,12:36,22
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0226,12:33,12:39,6
20-Jun-2022,Line 21,Maintenance,Knife Sharp,4TOL-0276,1:02,1:06,4
20-Jun-2022,Line 21,Lean,Excess WIP,SNLS-2952,1:17,1:40,23
20-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0238,3:54,3:58,4
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0063,7:12,7:14,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0045,7:21,7:23,2
21-Jun-2022,Line 17,Maintenance,Uneven Tension,MF-7723,7:25,7:27,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0061,7:42,7:44,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0061,7:54,7:56,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-DNCS-0058,8:07,8:09,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,YNG-FLFB-0008,8:14,8:16,2
21-Jun-2022,Line 17,Lean,Excess WIP,,7:55,8:06,11
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0063,8:32,8:34,2
21-Jun-2022,Line 17, Needle Breakage, Needle Breakage,FCI-5TOL-0212,8:45,8:51,6
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0061,9:10,9:12,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0063,9:28,9:30,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TNB-0001,9:45,9:47,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0083,9:52,9:54,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0291,9:58,10:00,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TNB-0006,10:30,10:32,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0673,11:10,11:12,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-FLCB-0014,11:15,11:17,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-FLCB-0014,11:25,11:27,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FQ-356-030-440,11:26,11:28,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0321,11:30,11:32,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0321,11:33,11:35,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0307,11:34,11:37,3
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FQ-356-030-440,11:58,12:02,4
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FQ-356-030-440,12:08,12:10,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0063,13:55,13:58,3
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-DNCS-0058,14:20,14:25,5
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FQ-356-030-440,14:30,14:32,2
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-FLCB-0014,15:59,16:03,4
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0061,16:10,16:45,35
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0045,16:15,16:18,3
21-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0082,16:20,16:23,3
21-Jun-2022,Line 18,Maintenance,Skip Stitch,DNCS-0006,8:18,8:20,2
21-Jun-2022,Line 18,Maintenance,Gauge Adjustment,DNCS-0006,8:21,8:39,18
21-Jun-2022,Line 18,Maintenance,Lever change,DNCS-0006,8:40,9:05,25
21-Jun-2022,Line 18,Maintenance,Machine Change,5TOL-0269,9:08,9:46,38
21-Jun-2022,Line 18,Maintenance,Skip Stitch,DNCS-0006,9:09,9:45,36
21-Jun-2022,Line 18,Maintenance,Skip Stitch,5TOL-0201,10:00,10:21,21
21-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0322,10:24,10:26,2
21-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0269,10:25,10:28,3
21-Jun-2022,Line 18,Maintenance,Jamming,SNLS 2133,10:02,10:28,26
21-Jun-2022,Line 18, Needle Breakage, Needle Breakage,5TOL-0201,9:26,9:34,8
21-Jun-2022,Line 18, Needle Breakage, Needle Breakage,5TOL-0269,11:15,11:27,12
21-Jun-2022,Line 18,Maintenance,Jamming,SNLS-2170,3:15,3:24,9
21-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0152,4:16,4:18,2
21-Jun-2022,Line 18, Needle Breakage, Needle Breakage,5TOL-0322,5:01,5:20,19
21-Jun-2022,Line 19,Maintenance,Connection problem,SNLS 2094,9:26,9:36,10
21-Jun-2022,Line 19, Needle Breakage, Needle Breakage,SNLS 2094,11:11,11:22,11
21-Jun-2022,Line 19, Needle Breakage, Needle Breakage,SBLS 0042,11:31,11:40,9
21-Jun-2022,Line 19,Production,Thread Finish & Re-threading,DNCS 0068,11:38,11:43,5
21-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,DNCS 0068,2:33,2:45,12
21-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,DNCS 0068,2:34,2:44,10
21-Jun-2022,Line 19, Needle Breakage, Needle Breakage,SNLS 2609,4:27,4:43,16
21-Jun-2022,Line 19, Needle Breakage, Needle Breakage,DNCS 0025,5:33,5:44,11
21-Jun-2022,Line 21, Needle Breakage, Needle Breakage,,8:14,8:23,9
21-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,,8:25,8:30,5
21-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,,9:18,9:21,3
21-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0166,10:00,10:05,5
21-Jun-2022,Line 21,Maintenance,Skip Stitch,5TOL-0238,10:12,10:36,24
21-Jun-2022,Line 21,Maintenance,Skip Stitch,5TOL-0265,10:20,10:38,18
21-Jun-2022,Line 21,Maintenance,Skip Stitch,5TOL-0205,10:22,10:38,16
21-Jun-2022,Line 21,Maintenance,Skip Stitch,,10:24,10:40,16
21-Jun-2022,Line 21,Maintenance,M/C problem,5TOL-0238,10:40,11:00,20
21-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0238,1:08,1:13,5
21-Jun-2022,Line 21,Maintenance,Skip Stitch,5TOL-0238,1:32,1:37,5
21-Jun-2022,Line 21,Maintenance,Skip Stitch,5TOL-0238,1:40,1:48,8
21-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-,1:49,1:53,4
21-Jun-2022,Line 21,Cutting,Input Shortage,,2:02,2:06,4
21-Jun-2022,Line 21, Needle Breakage, Needle Breakage,DNCS-0012,3:34,3:42,8
22-Jun-2022,Line 17, Needle Breakage, Needle Breakage,FCI-4TNB-0001,7:40,7:47,7
22-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-5TOL-0283,13:05,13:08,3
22-Jun-2022,Line 17,Maintenance,Thread-Cut & Rethreading,FCI-4TOL-0049,13:10,13:14,4
22-Jun-2022,Line 17,Maintenance,Uneven Tension,FCI-SNLS-0018,15:49,15:55,6
22-Jun-2022,Line 17,Maintenance,Machine Change,FCI-4TOL-0045,9:30,9:55,25
22-Jun-2022,Line 17,Maintenance,Machine Change,FCI-4TOL-0263,9:20,9:40,20
22-Jun-2022,Line 18,Maintenance,Gauge Adjustment,5TOL-0269,7:31,7:40,9
22-Jun-2022,Line 18,Maintenance,Gauge Adjustment,5TOL-0152,7:39,7:48,9
22-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0201,7:50,7:52,2
22-Jun-2022,Line 18,Maintenance,Skip Stitch,5TOL-0201,8:00,8:11,11
22-Jun-2022,Line 18,Maintenance,Looper Recovery,5TOL-0201,8:15,8:40,25
22-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0201,8:41,9:20,39
22-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,SNLS-2155,8:00,8:37,37
22-Jun-2022,Line 18,Maintenance,Uneven Tension,SNLS 2174,8:09,8:21,12
22-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0201,8:10,8:13,3
22-Jun-2022,Line 18,Maintenance,Pressure foot,SNLS-2155,8:25,8:34,9
22-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0201,8:34,8:39,5
22-Jun-2022,Line 18, Needle Breakage, Needle Breakage,5TOL-0201,8:40,8:50,10
22-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0269,8:36,8:40,4
22-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0269,8:49,8:51,2
22-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,5TOL-0152,9:05,9:08,3
22-Jun-2022,Line 18,Maintenance,Uneven Tension,SNLS-1751,9:08,9:14,6
22-Jun-2022,Line 18,Maintenance,Machine Adjustment,5TOL-0201,9:31,9:40,9
22-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,4TOL-0264,9:44,9:48,4
22-Jun-2022,Line 18,Maintenance,Skip Stitch,DNCS-0006,11:15,11:21,6
22-Jun-2022,Line 18, Needle Breakage, Needle Breakage,DNCS-0006,11:22,11:29,7
22-Jun-2022,Line 18,Maintenance,Roller Adjustment,DNCS0064,1:25,1:31,6
22-Jun-2022,Line 18,Maintenance,Skip Stitch,SNLS-3170,1:29,1:37,8
22-Jun-2022,Line 18,Maintenance,Thread-Cut & Rethreading,SNLS-0046,5:17,5:19,2
22-Jun-2022,Line 19, Needle Breakage, Needle Breakage,SBLS 0042,8:11,8:22,11
22-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,5TOL 0318,8:23,8:26,3
22-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,4TOL 0262,10:15,10:19,4
22-Jun-2022,Line 19, Needle Breakage, Needle Breakage,SNLS 2069,1:10,1:21,11
22-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,5TOL 0198,2:03,2:07,4
22-Jun-2022,Line 19,Maintenance,M/C Feat problem,SNLS 2604,3:14,3:23,9
22-Jun-2022,Line 19,Production,Thread Finish & Re-threading,5TOL 0164,3:34,3:39,5
22-Jun-2022,Line 19,Maintenance,Thread-Cut & Rethreading,DNCS 0003,5:01,5:04,3
22-Jun-2022,Line 20, Needle Breakage, Needle Breakage,SNLS 1753,7:20,7:34,14
22-Jun-2022,Line 20, Needle Breakage, Needle Breakage,DNCS 0090,7:38,7:46,8
22-Jun-2022,Line 20,Maintenance,Thread-Cut & Rethreading,"5TOL,0200",7:52,7:57,5
22-Jun-2022,Line 20,Maintenance,Skip Stitch,5TOL 0290,8:34,8:45,11
22-Jun-2022,Line 20,Maintenance,Thread-Cut & Rethreading,5TOL 0219,9:13,9:16,3
22-Jun-2022,Line 20,Maintenance,Thread-Cut & Rethreading,5TOL 0243,9:48,9:53,5
22-Jun-2022,Line 20,Maintenance,Skip Stitch,5TOL 0290,10:09,10:13,4
22-Jun-2022,Line 20,Maintenance,Skip Stitch,5TOL 0290,10:32,10:35,3
22-Jun-2022,Line 20,Maintenance,Thread-Cut & Rethreading,5TOL 0274,11:01,11:05,4
22-Jun-2022,Line 20,Maintenance,Skip Stitch,5TOL 0290,11:09,11:15,6
22-Jun-2022,Line 20,Maintenance,Skip Stitch,5TOL 0290,11:26,11:47,21
22-Jun-2022,Line 20,Maintenance,Parts issue,DNCS 0063,11:46,11:48,2
22-Jun-2022,Line 20,Maintenance,Jig problem,SNLS 1753,11:52,12:01,9
22-Jun-2022,Line 20,Maintenance,Skip Stitch,5TOL 0290,12:00,12:04,4
22-Jun-2022,Line 20, Needle Breakage, Needle Breakage,5TOL 0290,12:09,12:20,11
22-Jun-2022,Line 20,Maintenance,Thread-Cut & Rethreading,5TOL 0219,1:33,1:39,6
22-Jun-2022,Line 20,Maintenance,Thread-Cut & Rethreading,DNCS 0063,1:38,1:41,3
22-Jun-2022,Line 20,Maintenance,Thread-Cut & Rethreading,5TOL 0219,2:04,2:09,5
22-Jun-2022,Line 20,Maintenance,Thread-Cut & Rethreading,DNCS 0063,1:38,1:41,3
22-Jun-2022,Line 20,Maintenance,Thread-Cut & Rethreading,5TOL 0219,2:04,2:09,5
22-Jun-2022,Line 20,Maintenance,Thread-Cut & Rethreading,5TOL 0219,3:27,3:31,4
22-Jun-2022,Line 20,Maintenance,Thread-Cut & Rethreading,5TOL 0200,4:37,4:43,6
22-Jun-2022,Line 21,Maintenance,Skip Stitch,5TOL-,7:38,7:43,5
22-Jun-2022,Line 21,Maintenance,Roller Problem,DNCS-0012,7:43,7:52,9
22-Jun-2022,Line 21,Maintenance,Roller Problem,DNCS-0012,7:56,8:10,14
22-Jun-2022,Line 21,Maintenance,Skip Stitch,5TOL-0238,7:58,8:09,11
22-Jun-2022,Line 21,Maintenance,Machine Change,5TOL-0238,8:15,8:35,20
22-Jun-2022,Line 21,Maintenance,Guide Repair,5TOL-0238,8:47,8:54,7
22-Jun-2022,Line 21,Maintenance,M/C Problem,5TOL-0238,9:05,9:25,20
22-Jun-2022,Line 21,Lean,Excess WIP,SNLS-,9:12,9:50,38
22-Jun-2022,Line 21,Maintenance,M/C Problem,5TOL-0238,9:30,9:38,8
22-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0238,10:16,10:20,4
22-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0238,10:36,10:41,5
22-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0238,10:46,10:50,4
22-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0238,10:55,11:00,5
22-Jun-2022,Line 21,Maintenance,Foot Bed,5TOL-0244,11:45,11:53,8
22-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0238,11:52,11:55,3
22-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0238,11:58,12:08,10
22-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0244,12:36,12:40,4
22-Jun-2022,Line 21,Maintenance,Skip Stitch,5TOL-0238,1:06,1:16,10
22-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,,3:07,3:13,6
22-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0238,3:52,3:54,2
22-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-0238,4:14,4:18,4
22-Jun-2022,Line 21,Maintenance,Thread-Cut & Rethreading,5TOL-,4:30,4:34,4
22-Jun-2022,Line 21,Lean,Excess WIP,SNLS-1952,4:15,4:38,23
